doc_id,dry_run,raw_denom,raw_program,raw_category,changes,updates_applied,source_document_name,source_type,import_session_id,invoice_number,original_description
aea35072-c05d-47c8-8af2-fbb67a008564,False,Mint Set,U.S. Uncirculated Coin Mint Sets,,no change,,Receipt_2026-06-03_095940.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,362308793,U.S. UNCIRCULATED COIN MINT SETS SHIPMENT 83 2023 PHILADELPHIA MINT PANEL
af6b37ba-961b-40e9-8d70-c6865dedd3d2,False,Peace Silver Dollar,USA Invoice Import,,Denomination: 'Peace Silver Dollar' → 'Dollar',{'Denomination': 'Dollar'},Receipt_2026-06-03_101701_Part1.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67506820,1923-S Peace Silver Dollar
b039e590-cd12-4aa6-aade-aff2e5fe839a,False,Morgan Silver Dollar,USA Invoice Import,,Denomination: 'Morgan Silver Dollar' → 'Dollar',{'Denomination': 'Dollar'},Scan_20260129 (127).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,407021617,OFFICIALLY SEALED CARSON CITY MINT MORGAN SILVER DOLLARS / 1881 CARSON CITY MORGAN SILVER DOLLAR
b0681e2c-68b2-4698-85a7-887ba5a3a4f8,False,Liberty Seated Dime,U.S. DIME COLLECTION SELECTION,,Denomination: 'Liberty Seated Dime' → 'Dime' | Program/Series casing: 'U.S. DIME COLLECTION SELECTION' → 'U.S. Dime Collection Selection',"{'Denomination': 'Dime', 'Program/Series': 'U.S. Dime Collection Selection'}",Receipt_2026-06-03_102540.pdf,PDF Invoice,lcc-aj-stubborn-final,68562222,"U.S. DIME COLLECTION SELECTION
1839-0 Liberty Seated Silver Dime
Stars No Drapery
Taxable Item Very Fine"
b1859771-e4e7-4c4a-b629-78a8765f85d1,False,American Silver Eagle,THE WEST POINT BURNISHED AMERICAN EAGLE SILVER DOLLAR COLLECTION,,Denomination: 'American Silver Eagle' → 'Dollar' | Program/Series casing: 'THE WEST POINT BURNISHED AMERICAN EAGLE SILVER DOLLAR COLLECTION' → 'The West Point Burnished American Eagle Silver Dollar Collection',"{'Denomination': 'Dollar', 'Program/Series': 'The West Point Burnished American Eagle Silver Dollar Collection'}",Scan_20260129 (96).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,402904254,2018 BURNISHED WEST POINT AMERICAN EAGLE
b1e7a783-b769-4aea-8e2a-59b77c9d2649,False,Buffalo Nickel,The U.S. Nickel Collection,,Denomination: 'Buffalo Nickel' → 'Five Cents',{'Denomination': 'Five Cents'},Scan_20260129 (128)_Part5.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,405213042,1920 BUFFALO NICKEL
b1f30da6-dba6-4d38-bfa4-61fcc3b947ea,False,Washington Quarter,American Women Quarters / The Celebrating America Coin Collection,,Denomination: 'Washington Quarter' → 'Quarter Dollar',{'Denomination': 'Quarter Dollar'},Receipt_2026-06-03_100400.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,398953570,THE CELEBRATING AMERICA COIN COLLECTION SHIPMENT 11 MARIA TALLCHIEF
b25c8741-0651-4791-91d7-bcc644100337,False,Dollar,Statehood Innovation Dollar Coin Collection,,no change,,Scan_20260129 (116).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,389188129,THE STATEHOOD INNOVATION DOLLAR COIN COLLECTION SHIPMENT 26 ARKANSAS
b3099711-12dc-4f17-b3c6-0122afaaba6f,False,Innovation Dollar,American Innovation Dollars,,Denomination: 'Innovation Dollar' → 'Dollar',{'Denomination': 'Dollar'},2026-06-03_091725.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,65741545,2023-D Ohio U.S. Innovation Dollar Underground Railroad Uncirculated
b35c1323-9b92-4eb9-85ac-0a231b7cd0c7,False,Franklin Half Dollar,Franklin Half Dollars,,Denomination: 'Franklin Half Dollar' → 'Half Dollar',{'Denomination': 'Half Dollar'},Scan_20260128 (15).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,66999999,1952-D Franklin Silver Half Dollar Fine
b3be322d-bc8e-4e45-8aa5-6e81d4f7fa7d,False,Silver Eagle,The Complete Original-Design Proof Silver Eagle Dollar Collection,,Denomination: 'Silver Eagle' → 'Dollar',{'Denomination': 'Dollar'},Receipt_2026-06-03_101410.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,401581731,THE COMPLETE ORIGINAL-DESIGN PROOF SILVER EAGLE DOLLAR COLLECTION ENCLOSED IS SHIPMENT # 13 2012 PROOF AMERICAN EAGLE SILVER DOLLAR
b40aa06f-eccb-4144-b1d9-706c28e50e8a,False,Draped Bust Quarter,USA Invoice Import,,Denomination: 'Draped Bust Quarter' → 'Quarter Dollar',{'Denomination': 'Quarter Dollar'},Receipt_2026-06-03_094402.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,65850581,1807 Draped Bust Silver Quarter Taxable Item
b446b89a-dd46-4467-8afa-2a21d36ef593,False,American Silver Eagle,American Eagle,,Denomination: 'American Silver Eagle' → 'Dollar',{'Denomination': 'Dollar'},Receipt_2026-06-03_094704.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,JS050119,1990 American Silver Eagle NGC MS70
b5f022fc-c920-4053-9fb7-603f1d597b32,False,Washington Quarter,American Women Quarters,,Denomination: 'Washington Quarter' → 'Quarter Dollar',{'Denomination': 'Quarter Dollar'},Scan_20260129 (2).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,66520055,2024-S Celia Cruz Quarter Taxable Item
b63a6b75-4fe3-41fc-a5d2-0bb2110745bf,False,$1,The Statehood Innovation Dollar Coin Collection,,category: '' → 'paper_currency',{'category': 'paper_currency'},Receipt_2026-06-03_100133.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,389188129,THE STATEHOOD INNOVATION DOLLAR COIN COLLECTION SHIPMENT 25 MISSOURI
b757ef9f-7576-48bf-9d81-1b9129a70e5b,False,Innovation Dollar,American Innovation Dollars,,Denomination: 'Innovation Dollar' → 'Dollar',{'Denomination': 'Dollar'},Scan_20260129 (53).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67576317,2024-P Missouri U.S. Innovation Dollar George Washington Carver
b7b05393-971d-481a-90d7-b5e889b287d4,False,5-Coin Set,Time Capsule Year Set,,no change,,Scan_20260129 (43).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,68120353,1951 5-Coin Time Capsule Year Set Taxable Item
b8853f79-c0df-4169-a00c-0ec10dbb52b1,False,Buffalo Nickel,THE U.S. NICKEL COLLECTION,,Denomination: 'Buffalo Nickel' → 'Five Cents' | Program/Series casing: 'THE U.S. NICKEL COLLECTION' → 'The U.S. Nickel Collection',"{'Denomination': 'Five Cents', 'Program/Series': 'The U.S. Nickel Collection'}",Receipt_2026-06-03_095349.pdf,PDF Invoice,lcc-aj-retry-20260626-201949,405213042,SHIPMENT 19 FOUR COINS AT $7.95 EACH PLUS $.95 EACH SHIPPING AND SERVICE 1920 BUFFALO NICKEL
b89c6024-4454-4083-9719-4fc235300fed,False,$5 Legal Tender Note,American Paper Money Club,,category: '' → 'paper_currency',{'category': 'paper_currency'},Scan_20260129 (10).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,68169014,AMERICAN PAPER MONEY CLUB SELECTION 1907 $5 Legal Tender Note Large Size PMG Taxable Item
b9272c1d-c8cf-4e58-a187-72e49d967f6b,False,Jefferson Nickel,The U.S. Nickel Collection,,Denomination: 'Jefferson Nickel' → 'Five Cents',{'Denomination': 'Five Cents'},Scan_20260129 (128)_Part3.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,405213042,1970 JEFFERSON NICKEL
b942c930-b24e-4894-acb7-132eff17220d,False,Morgan Silver Dollar,The Ultimate Modern Morgan and Peace Silver Dollar Collection,,Denomination: 'Morgan Silver Dollar' → 'Dollar',{'Denomination': 'Dollar'},Receipt_2026-06-03_100549.pdf,PDF Invoice,lcc-aj-retry-20260626-201949,405887043,2023 MORGAN SILVER $ PROOF
b94699a9-af2d-45cf-a003-5706264e23d0,False,Washington Quarter,American Women Quarters,,Denomination: 'Washington Quarter' → 'Quarter Dollar',{'Denomination': 'Quarter Dollar'},Receipt_2026-06-03_094402.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67040077,2025-D Ida B. Wells Quarter Taxable Item
b9d7a918-2598-48c1-bd77-6341f78a0c93,False,Jefferson Nickel,THE U.S. NICKEL COLLECTION,,Denomination: 'Jefferson Nickel' → 'Five Cents' | Program/Series casing: 'THE U.S. NICKEL COLLECTION' → 'The U.S. Nickel Collection',"{'Denomination': 'Five Cents', 'Program/Series': 'The U.S. Nickel Collection'}",Receipt_2026-06-03_095349.pdf,PDF Invoice,lcc-aj-retry-20260626-201949,405213042,SHIPMENT 17 FOUR COINS AT $7.95 EACH PLUS $.95 EACH SHIPPING AND SERVICE 1976 JEFFERSON NICKEL
ba20bbb2-f351-4086-a9d5-aa9d8d907a36,False,Jefferson Nickel,Buffalo Nickel,,Denomination: 'Jefferson Nickel' → 'Five Cents',{'Denomination': 'Five Cents'},Receipt_2026-01-28_161141.pdf,PDF Invoice,lcc-aj-batch-20260626-180919,67226944,1936-S Buffalo Nickel Tax Free Item
ba559d94-b718-411f-b253-8e2cb168afe4,False,Walking Liberty Half Dollar,USA Invoice Import,,Denomination: 'Walking Liberty Half Dollar' → 'Half Dollar',{'Denomination': 'Half Dollar'},2026-06-03_091555.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67576317,1943 Liberty Walking Silver 50C Extra Fine
baffc605-b87f-4fab-82a2-942bca78d13d,False,Roosevelt Dime,USA Invoice Import,,Denomination: 'Roosevelt Dime' → 'Dime',{'Denomination': 'Dime'},Receipt_2026-06-03_094010.pdf,PDF Invoice,lcc-aj-retry-20260626-201949,66151496,1979-S Roosevelt Dime T1 (Filled) Tax Free Item
bb8e982d-39b5-4616-bcce-6d5f283be3de,False,$500,American Paper Money Club,,category: '' → 'paper_currency',{'category': 'paper_currency'},Scan_20260129 (7).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67750430,AMERICAN PAPER MONEY CLUB SELECTION $500 3rd Bank of the United States Philadelphia PA Haxby 3-G14 PCGS Taxable Item
bba4c81c-aaa8-4865-97f3-9df132365b66,False,Jefferson Nickel,THE U.S. NICKEL COLLECTION,,Denomination: 'Jefferson Nickel' → 'Five Cents' | Program/Series casing: 'THE U.S. NICKEL COLLECTION' → 'The U.S. Nickel Collection',"{'Denomination': 'Five Cents', 'Program/Series': 'The U.S. Nickel Collection'}",Scan_20260129 (121)_Part1.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,405213042,1955 JEFFERSON NICKEL
bd01a289-a127-4ef1-8da7-f682d93eb177,False,Jefferson Nickel,THE U.S. NICKEL COLLECTION,,Denomination: 'Jefferson Nickel' → 'Five Cents' | Program/Series casing: 'THE U.S. NICKEL COLLECTION' → 'The U.S. Nickel Collection',"{'Denomination': 'Five Cents', 'Program/Series': 'The U.S. Nickel Collection'}",Receipt_2026-06-03_095349.pdf,PDF Invoice,lcc-aj-retry-20260626-201949,405213042,SHIPMENT 25 FOUR COINS AT $7.95 EACH PLUS $.95 EACH SHIPPING AND SERVICE 1945 JEFFERSON NICKEL - WARTIME SILVER
be388231-c41b-43fc-bc8c-ff9d6d16e381,False,Washington Quarter,American Women Quarters / The Celebrating America Coin Collection,,Denomination: 'Washington Quarter' → 'Quarter Dollar',{'Denomination': 'Quarter Dollar'},Receipt_2026-06-03_100400.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,398953570,THE CELEBRATING AMERICA COIN COLLECTION SHIPMENT 19 DR VERA RUBIN
bf4154b9-1542-420e-b20e-3a0b11340ad3,False,$1 Federal Reserve Note,AMERICAN PAPER MONEY CLUB SELECTION,,category: '' → 'paper_currency' | Program/Series casing: 'AMERICAN PAPER MONEY CLUB SELECTION' → 'American Paper Money Club Selection',"{'category': 'paper_currency', 'Program/Series': 'American Paper Money Club Selection'}",Receipt_2026-06-03_102735.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,68392428,AMERICAN PAPER MONEY CLUB SELECTION 1963A $1 Federal Reserve Note Taxable Item
bfdc5a14-a3f5-4c8e-be8f-698780df6403,False,Liberty Seated Half Dollar,THE HALF DOLLAR CLUB SELECTION,,Denomination: 'Liberty Seated Half Dollar' → 'Half Dollar' | Program/Series casing: 'THE HALF DOLLAR CLUB SELECTION' → 'The Half Dollar Club Selection',"{'Denomination': 'Half Dollar', 'Program/Series': 'The Half Dollar Club Selection'}",Scan_20260129 (40).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67671018,THE HALF DOLLAR CLUB SELECTION 1865 Liberty Seated Silver Half Dollar No Motto Taxable Item Fine #2 Qual
c0f3e041-8454-47f0-9a23-2b4b7f745cbf,False,Nickel,The U.S. Nickel Collection,,Denomination: 'Nickel' → 'Five Cents',{'Denomination': 'Five Cents'},Receipt_2026-06-03_095612_Part5.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,405213042,THE U.S. NICKEL COLLECTION SHIPMENT 1 FOUR COINS AT $7.95 EACH PLUS $.95 EACH SHIPPING AND SERVICE 1937 BUFFALO NICKEL 1955 JEFFERSON NICKEL 1963 JEFFERSON NICKEL 2004 JEFFERSON NICKEL - PEACE MEDAL
c10d0ac4-5373-43ed-a44d-b7d286b7f9c7,False,Buffalo Nickel,USA Invoice Import,,Denomination: 'Buffalo Nickel' → 'Five Cents',{'Denomination': 'Five Cents'},Scan_20260128 (13).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,65712953,1937 Buffalo Nickel Very Fine
c10f3083-3a74-4996-99eb-bf897215636d,False,$1 Federal Reserve Note,AMERICAN PAPER MONEY CLUB SELECTION,,category: '' → 'paper_currency' | Program/Series casing: 'AMERICAN PAPER MONEY CLUB SELECTION' → 'American Paper Money Club Selection',"{'category': 'paper_currency', 'Program/Series': 'American Paper Money Club Selection'}",Receipt_2026-06-03_102735.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,68392428,AMERICAN PAPER MONEY CLUB SELECTION 1963 $1 Federal Reserve Note Taxable Item
c231c242-961a-4248-98e5-0085539a5ed5,False,Jefferson Nickel,The U.S. Nickel Collection,,Denomination: 'Jefferson Nickel' → 'Five Cents',{'Denomination': 'Five Cents'},Scan_20260129 (121)_Part4.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,405213042,THE U.S. NICKEL COLLECTION SHIPMENT 5 FOUR COINS AT $7.95 EACH - 2000 JEFFERSON NICKEL
c2ef28b9-0e76-4571-828f-c69447493252,False,Nickel,The U.S. Nickel Collection,,Denomination: 'Nickel' → 'Five Cents',{'Denomination': 'Five Cents'},Scan_20260129 (121)_Part2.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,405213042,THE U.S. NICKEL COLLECTION SHIPMENT 15 FOUR COINS AT $7.95 EACH PLUS $.95 EACH SHIPPING AND SERVICE 1906 LIBERTY HEAD NICKEL 1966 JEFFERSON NICKEL 1940 JEFFERSON NICKEL 2010 JEFFERSON NICKEL
c4ad9f20-a4c3-4e90-a832-374c2ddfa339,False,Washington Quarter,American Women Quarters / The Celebrating America Coin Collection,,Denomination: 'Washington Quarter' → 'Quarter Dollar',{'Denomination': 'Quarter Dollar'},Receipt_2026-06-03_100400.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,398953570,THE CELEBRATING AMERICA COIN COLLECTION SHIPMENT 10 JOVITA IDAR
c4c98dbf-920d-4680-8456-9e5ce003f3de,False,Nickel,The U.S. Nickel Collection,,Denomination: 'Nickel' → 'Five Cents',{'Denomination': 'Five Cents'},Scan_20260129 (120)_Part1.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,405213042,"SHIPMENT 14 FOUR COINS AT $7.95 EACH PLUS $.95 EACH SHIPPING AND SERVICE
1900 LIBERTY HEAD NICKEL
2012 JEFFERSON NICKEL
1941 JEFFERSON NICKEL
2014 JEFFERSON NICKEL"
c5f8c830-58bf-4d28-88dc-42ea11cb5a56,False,$3 State Note,State of Missouri Note,,category: '' → 'paper_currency',{'category': 'paper_currency'},Scan_20260129 (54).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67589980,1862 $3 State of Missouri Note - Jefferson City Taxable Item
c67a8010-df43-4097-934f-8ad2354594e5,False,,U.S. Uncirculated Coin Mint Sets,,no change,,Scan_20260129 (122)_Part2.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,362308793,U.S. UNCIRCULATED COIN MINT SETS SHIPMENT 84 ONE PANEL AT $39.95 PLUS $4.50 SHIPPING AND SERVICE 2024 DENVER MINT PANEL
c6f793ce-d6b4-4f74-b39e-244cd5c273e3,False,$10 Federal Reserve Note,AMERICAN PAPER MONEY CLUB SELECTION,,category: '' → 'paper_currency' | Program/Series casing: 'AMERICAN PAPER MONEY CLUB SELECTION' → 'American Paper Money Club Selection',"{'category': 'paper_currency', 'Program/Series': 'American Paper Money Club Selection'}",Receipt_2026-06-03_102735.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,68392428,AMERICAN PAPER MONEY CLUB SELECTION 1934A $10 Federal Reserve Note Taxable Item
c741c2da-410a-48a0-9288-f5080eeee287,False,Mixed,YEAR SETS: AMERICA REVISITED SELECTION,,Program/Series casing: 'YEAR SETS: AMERICA REVISITED SELECTION' → 'Year Sets: America Revisited Selection',{'Program/Series': 'Year Sets: America Revisited Selection'},Receipt_2026-06-03_102540.pdf,PDF Invoice,lcc-aj-stubborn-final,68592941,"1970 5-Coin Year Set
Taxable Item Uncirculated"
c77b5f4f-90f8-4a72-8dfd-3cb2d4e2c369,False,Washington Quarter,American Women Quarters,,Denomination: 'Washington Quarter' → 'Quarter Dollar',{'Denomination': 'Quarter Dollar'},Receipt_2026-06-03_094507.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67556776,2025-S Althea Gibson Quarter Taxable Item
c7878604-95ea-43e2-b5ba-a48ae1acede8,False,Jefferson Nickel,USA Invoice Import,,Denomination: 'Jefferson Nickel' → 'Five Cents',{'Denomination': 'Five Cents'},Receipt_2026-01-28_161342.pdf,PDF Invoice,lcc-aj-batch-20260626-180919,67000001,"1943-P Jefferson Wartime Nickel
Silver Alloy"
c7c0683e-88f6-48e4-a4d9-c2b2c162bf23,False,American Silver Eagle,THE COMPLETE 2020 AMERICAN EAGLE NGCX SILVER DOLLAR SET,,Denomination: 'American Silver Eagle' → 'Dollar' | Program/Series casing: 'THE COMPLETE 2020 AMERICAN EAGLE NGCX SILVER DOLLAR SET' → 'The Complete 2020 American Eagle NGCX Silver Dollar Set',"{'Denomination': 'Dollar', 'Program/Series': 'The Complete 2020 American Eagle NGCX Silver Dollar Set'}",Receipt_2026-06-03_100928.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,404995094,"THE COMPLETE 2020 AMERICAN EAGLE NGCX SILVER DOLLAR SET
ENCLOSED IS SHIPMENT # 3
UNC. PHILADELPHIA EMERGENCY ISSUE EAGLE"
c7e46443-c51b-4f05-a1d8-08925a23ef68,False,Capped Bust Half Dollar,Capped Bust,,Denomination: 'Capped Bust Half Dollar' → 'Half Dollar',{'Denomination': 'Half Dollar'},Receipt_2026-06-03_093201.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,65158106,20TH CENT. HALF DOLLAR CLUB SELECTION 1807 Capped Bust Silver Half Dollar Variety 1 Large Star PCGS Taxable Item
c8386587-c397-4628-915b-50649a807f7c,False,American Eagle Silver Dollar,American Eagle Silver Dollar Collection,,Denomination: 'American Eagle Silver Dollar' → 'Dollar',{'Denomination': 'Dollar'},Receipt_2026-06-03_102331.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,407840347,THE MYSTERY MINT AMERICAN EAGLE SILVER DOLLAR COLLECTION ENCLOSED IS SHIPMENT # 1 2011 WEST POINT AMERICAN EAGLE
c8dbbbe8-88dc-49d3-ab9d-fb4447af90b6,False,Peace Dollar,Rarely Seen Peace Silver Dollars,,Denomination: 'Peace Dollar' → 'Dollar',{'Denomination': 'Dollar'},Receipt_2026-06-03_102331.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,407224385,RARELY SEEN PEACE SILVER DOLLARS ENCLOSED IS SHIPMENT # 3 1935 FOUR RAYS PEACE SILVER DOLLAR
c8f6721d-d259-4fa3-8588-2b8b04637fa2,False,,America Revisited Selection,,no change,,Receipt_2026-06-03_092916.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67417854,YEAR SETS: AMERICA REVISITED SELECTION 1935 5-Coin Time Capsule Year Set Taxable Item
c91b9369-59c0-482a-a500-164ce3216d03,False,Peace Dollar,The Ultimate Modern Morgan and Peace Silver Dollar Collection,,Denomination: 'Peace Dollar' → 'Dollar',{'Denomination': 'Dollar'},Scan_20260129 (64).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,405887043,THE ULTIMATE MODERN MORGAN AND PEACE SILVER DOLLAR COLLECTION / ENCLOSED IS SHIPMENT # 2 / 2023 PEACE SILVER $ UNC
c9793074-8c3a-45ce-91fe-e068cedea3e4,False,Washington Quarter,American Women Quarters / The Celebrating America Coin Collection,,Denomination: 'Washington Quarter' → 'Quarter Dollar',{'Denomination': 'Quarter Dollar'},Receipt_2026-06-03_100400.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,398953570,THE CELEBRATING AMERICA COIN COLLECTION SHIPMENT 18 J GORDON LOW
c9aac7d9-6b59-4e28-bc35-9a1ef3e78eda,False,Jefferson Nickel,The U.S. Nickel Collection - Shipment 11,,Denomination: 'Jefferson Nickel' → 'Five Cents',{'Denomination': 'Five Cents'},Scan_20260129 (128)_Part6.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,405213042,2013 JEFFERSON NICKEL
ca2a9490-a609-4f6d-9fb2-c42ebf6c1d55,False,American Silver Eagle,THE COMPLETE 2020 AMERICAN EAGLE NGCX SILVER DOLLAR SET,,Denomination: 'American Silver Eagle' → 'Dollar' | Program/Series casing: 'THE COMPLETE 2020 AMERICAN EAGLE NGCX SILVER DOLLAR SET' → 'The Complete 2020 American Eagle NGCX Silver Dollar Set',"{'Denomination': 'Dollar', 'Program/Series': 'The Complete 2020 American Eagle NGCX Silver Dollar Set'}",Receipt_2026-06-03_100928.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,404995094,"THE COMPLETE 2020 AMERICAN EAGLE NGCX SILVER DOLLAR SET
ENCLOSED IS SHIPMENT # 6
PROOF WEST POINT AMERICAN EAGLE"
caca2ea5-9a84-4712-8483-0cc88c581b5f,False,Silver Eagle Dollar,THE COMPLETE ORIGINAL-DESIGN PROOF SILVER EAGLE DOLLAR COLLECTION,,Denomination: 'Silver Eagle Dollar' → 'Dollar' | Program/Series casing: 'THE COMPLETE ORIGINAL-DESIGN PROOF SILVER EAGLE DOLLAR COLLECTION' → 'The Complete Original-Design Proof Silver Eagle Dollar Collection',"{'Denomination': 'Dollar', 'Program/Series': 'The Complete Original-Design Proof Silver Eagle Dollar Collection'}",Scan_20260129 (103).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,401581731,1993 PROOF AMERICAN EAGLE SILVER DOLLAR
cb631b12-8aa5-4889-ba31-9defe96f50f9,False,Nickel,THE U.S. NICKEL COLLECTION,,Denomination: 'Nickel' → 'Five Cents' | Program/Series casing: 'THE U.S. NICKEL COLLECTION' → 'The U.S. Nickel Collection',"{'Denomination': 'Five Cents', 'Program/Series': 'The U.S. Nickel Collection'}",Receipt_2026-06-03_095612_Part1.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,405213042,SHIPMENT 14 FOUR COINS AT $7.95 EACH PLUS $.95 EACH SHIPPING AND SERVICE 1900 LIBERTY HEAD NICKEL 2012 JEFFERSON NICKEL 1941 JEFFERSON NICKEL 2014 JEFFERSON NICKEL
cd93968c-8901-4592-8d26-6b934687daec,False,Liberty Seated Half Dollar,THE HALF DOLLAR CLUB SELECTION,,Denomination: 'Liberty Seated Half Dollar' → 'Half Dollar' | Program/Series casing: 'THE HALF DOLLAR CLUB SELECTION' → 'The Half Dollar Club Selection',"{'Denomination': 'Half Dollar', 'Program/Series': 'The Half Dollar Club Selection'}",Receipt_2026-06-03_102540.pdf,PDF Invoice,lcc-aj-stubborn-final,68626106,"THE HALF DOLLAR CLUB SELECTION
1850 Lib Seated Silver 50C No Mot
Tax Free Item BL Unc-58 #2"
cdd279a3-9722-443f-bf12-00691a81a70e,False,Nickel,The U.S. Nickel Collection,,Denomination: 'Nickel' → 'Five Cents',{'Denomination': 'Five Cents'},Scan_20260129 (120)_Part5.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,405213042,THE U.S. NICKEL COLLECTION SHIPMENT 2 FOUR COINS AT $7.95 EACH PLUS $.95 EACH SHIPPING AND SERVICE 1935 BUFFALO NICKEL 1974 JEFFERSON NICKEL 1959 JEFFERSON NICKEL 2006 JEFFERSON NICKEL
cdde36b9-b3ec-4265-82f6-46c2f284a366,False,Jefferson Nickel,THE U.S. NICKEL COLLECTION,,Denomination: 'Jefferson Nickel' → 'Five Cents' | Program/Series casing: 'THE U.S. NICKEL COLLECTION' → 'The U.S. Nickel Collection',"{'Denomination': 'Five Cents', 'Program/Series': 'The U.S. Nickel Collection'}",Receipt_2026-06-03_095349.pdf,PDF Invoice,lcc-aj-retry-20260626-201949,405213042,SHIPMENT 16 FOUR COINS AT $7.95 EACH PLUS $.95 EACH SHIPPING AND SERVICE 1991 JEFFERSON NICKEL
cdf71a7c-8d57-4682-9e9e-089dddfe2347,False,Liberty Seated Dime,U.S. DIME COLLECTION SELECTION,,Denomination: 'Liberty Seated Dime' → 'Dime' | Program/Series casing: 'U.S. DIME COLLECTION SELECTION' → 'U.S. Dime Collection Selection',"{'Denomination': 'Dime', 'Program/Series': 'U.S. Dime Collection Selection'}",Receipt_2026-06-03_102735.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,68408703,U.S. DIME COLLECTION SELECTION 1857 Liberty Seated Silver Dime Stars Taxable Item
ce88ba2a-7c90-455d-b5f5-7d439e65522a,False,Peace Dollar,THE ULTIMATE MODERN MORGAN AND PEACE SILVER DOLLAR COLLECTION,,Denomination: 'Peace Dollar' → 'Dollar' | Program/Series casing: 'THE ULTIMATE MODERN MORGAN AND PEACE SILVER DOLLAR COLLECTION' → 'The Ultimate Modern Morgan and Peace Silver Dollar Collection',"{'Denomination': 'Dollar', 'Program/Series': 'The Ultimate Modern Morgan and Peace Silver Dollar Collection'}",Scan_20260129 (61).pdf,PDF Invoice,lcc-aj-stubborn-20260626-203600,405887043,2023 PEACE SILVER $ REVERSE PROOF
cead7fad-f295-41f9-861a-aa0072cdda11,False,Roosevelt Dime,USA Invoice Import,,Denomination: 'Roosevelt Dime' → 'Dime',{'Denomination': 'Dime'},Receipt_2026-06-03_091916.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,65712953,1964 Roosevelt Silver Dime Average Circ
cef2c9f4-3816-406b-ada0-50cae6d6aa3b,False,Eisenhower Dollar,USA Invoice Import,,Denomination: 'Eisenhower Dollar' → 'Dollar',{'Denomination': 'Dollar'},Scan_20260128 (8).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,65712953,1973-S Eisenhower Dollar Silver Clad Uncirculated
cf0e4726-329b-4dcc-847e-287e5bd51ecc,False,Silver Eagle,The Complete Original-Design Proof Silver Eagle Dollar Collection,,Denomination: 'Silver Eagle' → 'Dollar',{'Denomination': 'Dollar'},Receipt_2026-06-03_101410.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,401581731,THE COMPLETE ORIGINAL-DESIGN PROOF SILVER EAGLE DOLLAR COLLECTION ENCLOSED IS SHIPMENT # 12 2010 PROOF AMERICAN EAGLE SILVER DOLLAR
