"Name","RelPath"
"2013-presidential-dollar-coin-william-howard-taft-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2013-presidential-dollar-coin-william-howard-taft-uncirculated-obverse.jpg"
"2013-presidential-dollar-coin-william-mckinley-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2013-presidential-dollar-coin-william-mckinley-uncirculated-obverse.jpg"
"2013-presidential-dollar-coin-woodrow-wilson-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2013-presidential-dollar-coin-woodrow-wilson-uncirculated-obverse.jpg"
"2014-american-eagle-platinum-one-ounce-proof-coin-obverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2014-american-eagle-platinum-one-ounce-proof-coin-obverse.jpg"
"2014-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2014-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg"
"2014-america-the-beautiful-quarters-coin-arches-utah-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2014-america-the-beautiful-quarters-coin-arches-utah-uncirculated-reverse.jpg"
"2014-america-the-beautiful-quarters-coin-everglades-florida-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2014-america-the-beautiful-quarters-coin-everglades-florida-uncirculated-reverse.jpg"
"2014-america-the-beautiful-quarters-coin-great-sand-dunes-colorado-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2014-america-the-beautiful-quarters-coin-great-sand-dunes-colorado-uncirculated-reverse.jpg"
"2014-america-the-beautiful-quarters-coin-great-smoky-mountains-tennessee-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2014-america-the-beautiful-quarters-coin-great-smoky-mountains-tennessee-uncirculated-reverse.jpg"
"2014-america-the-beautiful-quarters-coin-shenandoah-virginia-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2014-america-the-beautiful-quarters-coin-shenandoah-virginia-uncirculated-reverse.jpg"
"2014-civil-rights-act-of-1964-commemorative-silver-one-dollar-proof-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2014-civil-rights-act-of-1964-commemorative-silver-one-dollar-proof-obverse.jpg"
"2014-civil-rights-act-of-1964-commemorative-silver-one-dollar-proof-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2014-civil-rights-act-of-1964-commemorative-silver-one-dollar-proof-reverse.jpg"
"2014-civil-rights-act-of-1964-commemorative-silver-one-dollar-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2014-civil-rights-act-of-1964-commemorative-silver-one-dollar-uncirculated-obverse.jpg"
"2014-civil-rights-act-of-1964-commemorative-silver-one-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2014-civil-rights-act-of-1964-commemorative-silver-one-dollar-uncirculated-reverse.jpg"
"2014-national-baseball-hall-of-fame-commemorative-clad-half-dollar-proof-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2014-national-baseball-hall-of-fame-commemorative-clad-half-dollar-proof-obverse.jpg"
"2014-national-baseball-hall-of-fame-commemorative-gold-five-dollar-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2014-national-baseball-hall-of-fame-commemorative-gold-five-dollar-uncirculated-obverse.jpg"
"2014-national-baseball-hall-of-fame-commemorative-gold-five-dollar-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives\2014-national-baseball-hall-of-fame-commemorative-gold-five-dollar-uncirculated-obverse.jpg"
"2014-national-baseball-hall-of-fame-commemorative-silver-one-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2014-national-baseball-hall-of-fame-commemorative-silver-one-dollar-uncirculated-reverse.jpg"
"2014-native-american-one-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Native_American\2014-native-american-one-dollar-uncirculated-reverse.jpg"
"2014-presidential-dollar-coin-calvin-coolidge-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2014-presidential-dollar-coin-calvin-coolidge-uncirculated-obverse.jpg"
"2014-presidential-dollar-coin-franklin-d-roosevelt-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2014-presidential-dollar-coin-franklin-d-roosevelt-uncirculated-obverse.jpg"
"2014-presidential-dollar-coin-herbert-hoover-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2014-presidential-dollar-coin-herbert-hoover-uncirculated-obverse.jpg"
"2014-presidential-dollar-coin-warren-g-harding-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2014-presidential-dollar-coin-warren-g-harding-uncirculated-obverse.jpg"
"2015-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2015-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg"
"2015-america-the-beautiful-quarters-coin-blue-ridge-parkway-north-carolina-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2015-america-the-beautiful-quarters-coin-blue-ridge-parkway-north-carolina-uncirculated-reverse.jpg"
"2015-america-the-beautiful-quarters-coin-bombay-hook-delaware-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2015-america-the-beautiful-quarters-coin-bombay-hook-delaware-uncirculated-reverse.jpg"
"2015-america-the-beautiful-quarters-coin-homestead-nebraska-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2015-america-the-beautiful-quarters-coin-homestead-nebraska-uncirculated-reverse.jpg"
"2015-america-the-beautiful-quarters-coin-kisatchie-louisiana-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2015-america-the-beautiful-quarters-coin-kisatchie-louisiana-uncirculated-reverse.jpg"
"2015-america-the-beautiful-quarters-coin-saratoga-new-york-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2015-america-the-beautiful-quarters-coin-saratoga-new-york-uncirculated-reverse.jpg"
"2015-march-of-dimes-commemorative-silver-one-dollar-proof-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2015-march-of-dimes-commemorative-silver-one-dollar-proof-obverse.jpg"
"2015-march-of-dimes-commemorative-silver-one-dollar-proof-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2015-march-of-dimes-commemorative-silver-one-dollar-proof-reverse.jpg"
"2015-march-of-dimes-commemorative-silver-one-dollar-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2015-march-of-dimes-commemorative-silver-one-dollar-uncirculated-obverse.jpg"
"2015-march-of-dimes-commemorative-silver-one-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2015-march-of-dimes-commemorative-silver-one-dollar-uncirculated-reverse.jpg"
"2015-native-american-one-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Native_American\2015-native-american-one-dollar-uncirculated-reverse.jpg"
"2015-presidential-dollar-coin-dwight-d-eisenhower-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2015-presidential-dollar-coin-dwight-d-eisenhower-uncirculated-obverse.jpg"
"2015-presidential-dollar-coin-harry-s-truman-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2015-presidential-dollar-coin-harry-s-truman-uncirculated-obverse.jpg"
"2015-presidential-dollar-coin-john-f-kennedy-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2015-presidential-dollar-coin-john-f-kennedy-uncirculated-obverse.jpg"
"2015-presidential-dollar-coin-lyndon-b-johnson-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2015-presidential-dollar-coin-lyndon-b-johnson-uncirculated-obverse.jpg"
"2015-united-states-marshals-225th-anniversary-commemorative-clad-half-dollar-proof-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2015-united-states-marshals-225th-anniversary-commemorative-clad-half-dollar-proof-obverse.jpg"
"2015-united-states-marshals-225th-anniversary-commemorative-gold-five-dollar-proof-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2015-united-states-marshals-225th-anniversary-commemorative-gold-five-dollar-proof-reverse.jpg"
"2015-united-states-marshals-225th-anniversary-commemorative-silver-one-dollar-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2015-united-states-marshals-225th-anniversary-commemorative-silver-one-dollar-uncirculated-obverse.jpg"
"2016-american-eagle-platinum-one-ounce-proof-coin-obverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2016-american-eagle-platinum-one-ounce-proof-coin-obverse.jpg"
"2016-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2016-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg"
"2016-america-the-beautiful-quarters-coin-cumberland-gap-kentucky-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2016-america-the-beautiful-quarters-coin-cumberland-gap-kentucky-uncirculated-reverse.jpg"
"2016-america-the-beautiful-quarters-coin-fort-moultrie-south-carolina-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2016-america-the-beautiful-quarters-coin-fort-moultrie-south-carolina-uncirculated-reverse.jpg"
"2016-america-the-beautiful-quarters-coin-harpers-ferry-west-virginia-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2016-america-the-beautiful-quarters-coin-harpers-ferry-west-virginia-uncirculated-reverse.jpg"
"2016-america-the-beautiful-quarters-coin-shawnee-illinois-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2016-america-the-beautiful-quarters-coin-shawnee-illinois-uncirculated-reverse.jpg"
"2016-america-the-beautiful-quarters-coin-theodore-roosevelt-north-dakota-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2016-america-the-beautiful-quarters-coin-theodore-roosevelt-north-dakota-uncirculated-reverse.jpg"
"2016-mark-twain-commemorative-gold-proof-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2016-mark-twain-commemorative-gold-proof-obverse.jpg"
"2016-mark-twain-commemorative-silver-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2016-mark-twain-commemorative-silver-uncirculated-reverse.jpg"
"2016-national-park-service-centennial-commemorative-clad-proof-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2016-national-park-service-centennial-commemorative-clad-proof-reverse.jpg"
"2016-national-park-service-centennial-commemorative-gold-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2016-national-park-service-centennial-commemorative-gold-uncirculated-obverse.jpg"
"2016-national-park-service-centennial-commemorative-silver-proof-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2016-national-park-service-centennial-commemorative-silver-proof-obverse.jpg"
"2016-native-american-one-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Native_American\2016-native-american-one-dollar-uncirculated-reverse.jpg"
"2016-presidential-dollar-coin-gerald-r-ford-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2016-presidential-dollar-coin-gerald-r-ford-uncirculated-obverse.jpg"
"2016-presidential-dollar-coin-richard-m-nixon-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2016-presidential-dollar-coin-richard-m-nixon-uncirculated-obverse.jpg"
"2016-presidential-dollar-coin-ronald-reagan-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2016-presidential-dollar-coin-ronald-reagan-uncirculated-obverse.jpg"
"2016-W_Standing_Liberty_quarter_gold_attr_Professional_Coin_Grading_Service.jpg","wikipedia\historic_quarters\2016-W_Standing_Liberty_quarter_gold_attr_Professional_Coin_Grading_Service.jpg"
"2017-american-eagle-platinum-one-ounce-proof-coin-obverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2017-american-eagle-platinum-one-ounce-proof-coin-obverse.jpg"
"2017-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2017-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg"
"2017-america-the-beautiful-quarters-coin-effigy-mounds-iowa-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2017-america-the-beautiful-quarters-coin-effigy-mounds-iowa-uncirculated-reverse.jpg"
"2017-america-the-beautiful-quarters-coin-ellis-island-new-jersey-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2017-america-the-beautiful-quarters-coin-ellis-island-new-jersey-uncirculated-reverse.jpg"
"2017-america-the-beautiful-quarters-coin-frederick-douglass-district-of-columbia-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2017-america-the-beautiful-quarters-coin-frederick-douglass-district-of-columbia-uncirculated-reverse.jpg"
"2017-america-the-beautiful-quarters-coin-george-rogers-clark-indiana-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2017-america-the-beautiful-quarters-coin-george-rogers-clark-indiana-uncirculated-reverse.jpg"
"2017-america-the-beautiful-quarters-coin-ozark-riverways-missouri-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2017-america-the-beautiful-quarters-coin-ozark-riverways-missouri-uncirculated-reverse.jpg"
"2017-boys-town-commemorative-clad-proof-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2017-boys-town-commemorative-clad-proof-obverse.jpg"
"2017-boys-town-commemorative-gold-proof-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2017-boys-town-commemorative-gold-proof-obverse.jpg"
"2017-boys-town-commemorative-silver-uncirculated-obverse-768x768-2.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2017-boys-town-commemorative-silver-uncirculated-obverse-768x768-2.jpg"
"2017-lincoln-penny-uncirculated-obverse-philadelphia.jpg","US Mint\Bulk_Scrape\Penny\2017-lincoln-penny-uncirculated-obverse-philadelphia.jpg"
"2017-lions-clubs-commemorative-silver-proof-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2017-lions-clubs-commemorative-silver-proof-obverse.jpg"
"2017-lions-clubs-commemorative-silver-proof-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2017-lions-clubs-commemorative-silver-proof-reverse.jpg"
"2017-lions-clubs-commemorative-silver-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2017-lions-clubs-commemorative-silver-uncirculated-obverse.jpg"
"2017-lions-clubs-commemorative-silver-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2017-lions-clubs-commemorative-silver-uncirculated-reverse.jpg"
"2017-native-american-one-dollar-uncirculated-coin-reverse.jpg","US Mint\Bulk_Scrape\Native_American\2017-native-american-one-dollar-uncirculated-coin-reverse.jpg"
"2017-palladium-one-ounce-bullion-coin-obverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2017-palladium-one-ounce-bullion-coin-obverse.jpg"
"2017-palladium-one-ounce-bullion-coin-reverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2017-palladium-one-ounce-bullion-coin-reverse.jpg"
"2018-american-eagle-platinum-one-ounce-proof-coin-obverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2018-american-eagle-platinum-one-ounce-proof-coin-obverse.jpg"
"2018-american-innovation-one-dollar-proof-coin-obverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2018-american-innovation-one-dollar-proof-coin-obverse.jpg"
"2018-american-innovation-one-dollar-reverse-proof-coin-obverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2018-american-innovation-one-dollar-reverse-proof-coin-obverse.jpg"
"2018-american-innovation-one-dollar-uncirculated-coin-reverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2018-american-innovation-one-dollar-uncirculated-coin-reverse.jpg"
"2018-america-the-beautiful-quarters-coin-apostle-islands-wisconsin-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2018-america-the-beautiful-quarters-coin-apostle-islands-wisconsin-uncirculated-reverse.jpg"
"2018-america-the-beautiful-quarters-coin-block-island-rhode-island-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2018-america-the-beautiful-quarters-coin-block-island-rhode-island-uncirculated-reverse.jpg"
"2018-america-the-beautiful-quarters-coin-cumberland-island-georgia-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2018-america-the-beautiful-quarters-coin-cumberland-island-georgia-uncirculated-reverse.jpg"
"2018-america-the-beautiful-quarters-coin-pictured-rocks-michigan-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2018-america-the-beautiful-quarters-coin-pictured-rocks-michigan-uncirculated-reverse.jpg"
"2018-america-the-beautiful-quarters-coin-voyageurs-minnesota-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2018-america-the-beautiful-quarters-coin-voyageurs-minnesota-uncirculated-reverse.jpg"
"2018-breast-cancer-awareness-commemorative-clad-uncirculated-coin-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2018-breast-cancer-awareness-commemorative-clad-uncirculated-coin-reverse.jpg"
"2018-breast-cancer-awareness-commemorative-gold-proof-coin-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2018-breast-cancer-awareness-commemorative-gold-proof-coin-reverse.jpg"
"2018-breast-cancer-awareness-commemorative-silver-proof-coin-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2018-breast-cancer-awareness-commemorative-silver-proof-coin-obverse.jpg"
"2018-native-american-one-dollar-uncirculated-coin-reverse.jpg","US Mint\Bulk_Scrape\Native_American\2018-native-american-one-dollar-uncirculated-coin-reverse.jpg"
"2018-world-war-one-centennial-commemorative-silver-proof-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2018-world-war-one-centennial-commemorative-silver-proof-obverse.jpg"
"2018-world-war-one-centennial-commemorative-silver-proof-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2018-world-war-one-centennial-commemorative-silver-proof-reverse.jpg"
"2018-world-war-one-centennial-commemorative-silver-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2018-world-war-one-centennial-commemorative-silver-uncirculated-obverse.jpg"
"2018-world-war-one-centennial-commemorative-silver-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2018-world-war-one-centennial-commemorative-silver-uncirculated-reverse.jpg"
"2019-american-eagle-platinum-one-ounce-proof-coin-obverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2019-american-eagle-platinum-one-ounce-proof-coin-obverse.jpg"
"2019-american-innovation-one-dollar-coin-delaware-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2019-american-innovation-one-dollar-coin-delaware-uncirculated-reverse.jpg"
"2019-american-innovation-one-dollar-coin-georgia-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2019-american-innovation-one-dollar-coin-georgia-uncirculated-reverse.jpg"
"2019-american-innovation-one-dollar-coin-new-jersey-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2019-american-innovation-one-dollar-coin-new-jersey-uncirculated-reverse.jpg"
"2019-american-innovation-one-dollar-coin-pennsylvania-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2019-american-innovation-one-dollar-coin-pennsylvania-uncirculated-reverse.jpg"
"2019-american-legion-100th-anniversary-commemorative-clad-proof-half-dollar-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2019-american-legion-100th-anniversary-commemorative-clad-proof-half-dollar-obverse.jpg"
"2019-american-legion-100th-anniversary-commemorative-gold-proof-five-dollar-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2019-american-legion-100th-anniversary-commemorative-gold-proof-five-dollar-reverse.jpg"
"2019-american-legion-100th-anniversary-commemorative-silver-uncirculated-one-dollar-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2019-american-legion-100th-anniversary-commemorative-silver-uncirculated-one-dollar-obverse.jpg"
"2019-america-the-beautiful-quarters-coin-american-memorial-park-northern-mariana-islands-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2019-america-the-beautiful-quarters-coin-american-memorial-park-northern-mariana-islands-uncirculated-reverse.jpg"
"2019-america-the-beautiful-quarters-coin-lowell-massachusetts-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2019-america-the-beautiful-quarters-coin-lowell-massachusetts-uncirculated-reverse.jpg"
"2019-america-the-beautiful-quarters-coin-river-of-no-return-wilderness-idaho-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2019-america-the-beautiful-quarters-coin-river-of-no-return-wilderness-idaho-uncirculated-reverse.jpg"
"2019-america-the-beautiful-quarters-coin-san-antonio-missions-texas-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2019-america-the-beautiful-quarters-coin-san-antonio-missions-texas-uncirculated-reverse.jpg"
"2019-america-the-beautiful-quarters-coin-war-in-the-pacific-guam-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2019-america-the-beautiful-quarters-coin-war-in-the-pacific-guam-uncirculated-reverse.jpg"
"2019-apollo-11-50th-anniversary-commemorative-clad-proof-half-dollar-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2019-apollo-11-50th-anniversary-commemorative-clad-proof-half-dollar-obverse.jpg"
"2019-apollo-11-50th-anniversary-commemorative-five-ounce-proof-silver-dollar-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2019-apollo-11-50th-anniversary-commemorative-five-ounce-proof-silver-dollar-reverse.jpg"
"2019-apollo-11-50th-anniversary-commemorative-gold-proof-five-dollar-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives\2019-apollo-11-50th-anniversary-commemorative-gold-proof-five-dollar-reverse.jpg"
"2019-apollo-11-50th-anniversary-commemorative-gold-uncirculated-five-dollar-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2019-apollo-11-50th-anniversary-commemorative-gold-uncirculated-five-dollar-obverse.jpg"
"2019-apollo-11-50th-anniversary-commemorative-silver-uncirculated-one-dollar-coin-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2019-apollo-11-50th-anniversary-commemorative-silver-uncirculated-one-dollar-coin-reverse.jpg"
"2019-lincoln-penny-proof-obverse-west-point.jpg","US Mint\Bulk_Scrape\Penny\2019-lincoln-penny-proof-obverse-west-point.jpg"
"2019-native-american-one-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Native_American\2019-native-american-one-dollar-uncirculated-reverse.jpg"
"2020-american-eagle-platinum-one-ounce-proof-coin-obverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2020-american-eagle-platinum-one-ounce-proof-coin-obverse.jpg"
"2020-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2020-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg"
"2020-american-innovation-one-dollar-coin-connecticut-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2020-american-innovation-one-dollar-coin-connecticut-uncirculated-reverse.jpg"
"2020-american-innovation-one-dollar-coin-maryland-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2020-american-innovation-one-dollar-coin-maryland-uncirculated-reverse.jpg"
"2020-american-innovation-one-dollar-coin-massachusetts-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2020-american-innovation-one-dollar-coin-massachusetts-uncirculated-reverse.jpg"
"2020-american-innovation-one-dollar-coin-south-carolina-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2020-american-innovation-one-dollar-coin-south-carolina-uncirculated-reverse.jpg"
"2020-america-the-beautiful-quarters-coin-marsh-billings-rockefeller-vermont-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2020-america-the-beautiful-quarters-coin-marsh-billings-rockefeller-vermont-uncirculated-reverse.jpg"
"2020-america-the-beautiful-quarters-coin-national-park-of-american-samoa-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Generic_Quarters\2020-america-the-beautiful-quarters-coin-national-park-of-american-samoa-uncirculated-reverse.jpg"
"2020-america-the-beautiful-quarters-coin-national-park-of-american-samoa-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2020-america-the-beautiful-quarters-coin-national-park-of-american-samoa-uncirculated-reverse.jpg"
"2020-america-the-beautiful-quarters-coin-salt-river-bay-us-virgin-islands-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2020-america-the-beautiful-quarters-coin-salt-river-bay-us-virgin-islands-uncirculated-reverse.jpg"
"2020-america-the-beautiful-quarters-coin-tallgrass-prairie-kansas-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2020-america-the-beautiful-quarters-coin-tallgrass-prairie-kansas-uncirculated-reverse.jpg"
"2020-america-the-beautiful-quarters-coin-weir-farm-connecticut-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2020-america-the-beautiful-quarters-coin-weir-farm-connecticut-uncirculated-reverse.jpg"
"2020-basketball-hall-of-fame-commemorative-clad-half-dollar-proof-colorized-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2020-basketball-hall-of-fame-commemorative-clad-half-dollar-proof-colorized-reverse.jpg"
"2020-basketball-hall-of-fame-commemorative-clad-half-dollar-proof-colorized-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives\2020-basketball-hall-of-fame-commemorative-clad-half-dollar-proof-colorized-reverse.jpg"
"2020-basketball-hall-of-fame-commemorative-gold-five-dollar-proof-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2020-basketball-hall-of-fame-commemorative-gold-five-dollar-proof-obverse.jpg"
"2020-basketball-hall-of-fame-commemorative-silver-one-dollar-proof-colorized-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2020-basketball-hall-of-fame-commemorative-silver-one-dollar-proof-colorized-reverse.jpg"
"2020-native-american-one-dollar-uncirculated-coin-reverse.jpg","US Mint\Bulk_Scrape\Native_American\2020-native-american-one-dollar-uncirculated-coin-reverse.jpg"
"2020-presidential-dollar-coin-george-hw-bush-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2020-presidential-dollar-coin-george-hw-bush-uncirculated-obverse.jpg"
"2020-womens-suffrage-centennial-commemorative-silver-dollar-proof-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2020-womens-suffrage-centennial-commemorative-silver-dollar-proof-obverse.jpg"
"2020-womens-suffrage-centennial-commemorative-silver-dollar-proof-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2020-womens-suffrage-centennial-commemorative-silver-dollar-proof-reverse.jpg"
"2020-womens-suffrage-centennial-commemorative-silver-dollar-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2020-womens-suffrage-centennial-commemorative-silver-dollar-uncirculated-obverse.jpg"
"2020-womens-suffrage-centennial-commemorative-silver-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2020-womens-suffrage-centennial-commemorative-silver-dollar-uncirculated-reverse.jpg"
"2021-american-eagle-platinum-proof-coin-obverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2021-american-eagle-platinum-proof-coin-obverse.jpg"
"2021-american-innovation-one-dollar-coin-new-hampshire-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2021-american-innovation-one-dollar-coin-new-hampshire-uncirculated-reverse.jpg"
"2021-american-innovation-one-dollar-coin-new-york-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2021-american-innovation-one-dollar-coin-new-york-uncirculated-reverse.jpg"
